gene_nombre;fact_fecha;cpro_nombre;defa_cantidad_ent;defa_valor_uni;total_ent;ceco_nombre;capr_nombre;unid_nombre
GALAPESCA S.A;18/10/2017;Yellow Fin -3;0.000;2000.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;18/10/2017;Yellow Fin  3 - 4;0.000;2200.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;18/10/2017;Yellow Fin  4 - 7.5;0.000;2400.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;18/10/2017;Yellow Fin 7.5 - 20;0.000;2460.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;18/10/2017;Skip Jack  -3;0.000;2000.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;18/10/2017;Skip Jack  3 - 4;0.000;2200.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;18/10/2017;Skip Jack  4 - 7.5;0.000;2400.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;18/10/2017;Skip Jack  7.5 - 20;0.000;2450.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Yellow Fin -3;0.000;1950.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Yellow Fin  3 - 4;0.000;2150.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Yellow Fin  4 - 7.5;0.000;2350.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Yellow Fin 7.5 - 20;0.000;2550.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Yellow Fin + 20;0.000;2750.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Skip Jack  -3;0.000;1950.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Skip Jack  3 - 4;0.000;2150.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Skip Jack  4 - 7.5;0.000;2350.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Skip Jack  7.5 - 20;0.000;2400.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Big Eye  7.5 - 20;0.000;2400.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Big Eye +20;0.000;2600.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Big Eye +20;0.000;2600.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;18/10/2017;Big Eye +20;0.000;2600.000;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GALAPESCA S.A;14/11/2017;Yellow Fin -3;0.000;2000.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;14/11/2017;Yellow Fin  3 - 4;0.000;2200.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;14/11/2017;Yellow Fin  3 - 4;0.000;2100.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;14/11/2017;Yellow Fin 7.5 - 20;0.000;2460.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GALAPESCA S.A;14/11/2017;Big Eye 4 - 7.5;0.000;2400.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GALAPESCA S.A;14/11/2017;Big Eye  7.5 - 20;0.000;2450.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
GALAPESCA S.A;14/11/2017;Skip Jack  -3;0.000;2000.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;14/11/2017;Skip Jack  -3;0.000;1900.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;14/11/2017;Skip Jack  3 - 4;0.000;2200.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;14/11/2017;Skip Jack  3 - 4;0.000;2100.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;14/11/2017;Skip Jack  4 - 7.5;0.000;2400.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
GALAPESCA S.A;14/11/2017;Skip Jack  7.5 - 20;0.000;2450.000;0.000;B/P GINO D - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Skip Jack  -3;0.000;1600.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Skip Jack  3 - 4;0.000;1800.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Skip Jack  4 - 7.5;0.000;2000.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Skip Jack  7.5 - 20;0.000;2050.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Yellow Fin  3 - 4;0.000;1800.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Yellow Fin  4 - 7.5;0.000;2000.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Yellow Fin 7.5 - 20;0.000;2200.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Big Eye -3;0.000;1600.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Big Eye 4 - 7.5;0.000;2000.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;6/12/2017;Big Eye  7.5 - 20;0.000;2200.000;0.000;B/P LUCIA T - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
SEAFROST S.A.C.;7/12/2017;Skip Jack  -3;0.000;1050.373;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
SEAFROST S.A.C.;7/12/2017;Skip Jack  -3;0.000;1650.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
SEAFROST S.A.C.;7/12/2017;Skip Jack  3 - 4;0.000;1850.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
SEAFROST S.A.C.;7/12/2017;Skip Jack  4 - 7.5;0.000;2050.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
SEAFROST S.A.C.;7/12/2017;Skip Jack  7.5 - 20;0.000;2100.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
SEAFROST S.A.C.;7/12/2017;Yellow Fin  3 - 4;0.000;1850.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
SEAFROST S.A.C.;7/12/2017;Yellow Fin  4 - 7.5;0.000;2050.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
SEAFROST S.A.C.;7/12/2017;Yellow Fin 7.5 - 20;0.000;2200.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
SEAFROST S.A.C.;7/12/2017;Yellow Fin + 20;0.000;2300.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
SEAFROST S.A.C.;7/12/2017;Big Eye 3 - 4;0.000;1850.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
SEAFROST S.A.C.;7/12/2017;Big Eye 4 - 7.5;0.000;2050.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
SEAFROST S.A.C.;7/12/2017;Big Eye  7.5 - 20;0.000;2100.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
SEAFROST S.A.C.;7/12/2017;Big Eye +20;0.000;2200.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
SEAFROST S.A.C.;7/12/2017;Big Eye +20;0.000;2200.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Skip Jack  -3;0.000;1600.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Skip Jack  3 - 4;0.000;1800.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Skip Jack  4 - 7.5;0.000;2000.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Skip Jack  7.5 - 20;0.000;2050.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO SKIP JACK;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Yellow Fin  3 - 4;0.000;1800.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Yellow Fin  4 - 7.5;0.000;2000.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Yellow Fin 7.5 - 20;0.000;2200.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Big Eye 4 - 7.5;0.000;2000.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
CONSERVAS ISABEL ECUATORIANA SA;8/12/2017;Big Eye  7.5 - 20;0.000;2050.000;0.000;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
TECNICA Y COMERCIO DE LA PESCA C.A.;22/12/2017;Yellow Fin -3;0.000;1.450;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;22/12/2017;Skip Jack  -3;0.000;1.450;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;22/12/2017;Skip Jack  3 - 4;0.000;1.650;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;22/12/2017;Skip Jack  4 - 7.5;0.000;1.850;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;22/12/2017;Skip Jack  7.5 - 20;0.000;1.900;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO SKIP JACK;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;22/12/2017;Yellow Fin  3 - 4;0.000;1.650;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;22/12/2017;Yellow Fin  4 - 7.5;0.000;1.850;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;22/12/2017;Yellow Fin 7.5 - 20;0.000;2.050;0.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Big Eye 3 - 4;0.000;1.700;0.000;B/P ALDO - DIR;PESCADO CAPTURADO BIG EYE;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Yellow Fin -3;0.000;1.500;0.000;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Big Eye -3;0.000;1.500;0.000;B/P ALDO - DIR;PESCADO CAPTURADO BIG EYE;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Big Eye  7.5 - 20;0.000;1.950;0.000;B/P ALDO - DIR;PESCADO CAPTURADO BIG EYE;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Big Eye 4 - 7.5;0.000;1.900;0.000;B/P ALDO - DIR;PESCADO CAPTURADO BIG EYE;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Skip Jack  -3;0.000;1.500;0.000;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Skip Jack  3 - 4;0.000;1.700;0.000;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Skip Jack  4 - 7.5;0.000;1.900;0.000;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Skip Jack  7.5 - 20;0.000;1.950;0.000;B/P ALDO - DIR;PESCADO CAPTURADO SKIP JACK;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Yellow Fin  3 - 4;0.000;1.700;0.000;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Yellow Fin  4 - 7.5;0.000;1.900;0.000;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Kilogramos
TECNICA Y COMERCIO DE LA PESCA C.A.;29/12/2017;Yellow Fin 7.5 - 20;0.000;2.100;0.000;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Kilogramos
ESPINALES CARRANZA ORLANDO;9/1/2018;Big Eye +20;2011.000;2.500;5027.500;B/P JOSELITO - DIR;PESCADO CAPTURADO BIG EYE;Kilogramos
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Yellow Fin + 20;1.463;2550.000;3730.650;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;4.170;2450.000;10216.500;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;2.999;2500.000;7497.500;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Yellow Fin + 20;1.115;2550.000;2843.250;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;10.384;2500.000;25960.000;B/P JOSELITO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;7.206;2450.000;17654.700;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;13.500;2450.000;33075.000;B/P JOSELITO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
NAVARRETE SOSA PABLO MANUEL;30/1/2018;Yellow Fin + 20;5.052;2550.000;12882.600;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
SUAREZ PALACIOS CESAR RAMON EMILIO;30/1/2018;Big Eye +20;7.120;2400.000;17088.000;B/P ALDO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
NAVARRETE SOSA PABLO MANUEL;30/1/2018;Yellow Fin + 20;0.877;2500.000;2192.500;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;30/1/2018;Yellow Fin + 20;6.993;2500.000;17482.500;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
GARCIA COBEÃ‘A LIDER GUSTAVO RAMON;30/1/2018;Yellow Fin + 20;0.014;2500.000;35.000;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Yellow Fin + 20;16.171;2280.000;36869.880;B/P GINO D - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;3.893;2151.380;8375.322;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;8.141;2450.000;19945.450;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Yellow Fin + 20;2.067;2280.000;4712.760;B/P DON MARIO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;15.844;2151.380;34086.465;B/P DON MARIO - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;1.938;2450.000;4748.100;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
COMPAÃ‘IA VILLACIS & ESPINOZA ROSMARFISH SA;30/1/2018;Big Eye +20;0.303;2450.000;742.350;B/P GINO D - DIR;PESCADO CAPTURADO BIG EYE;Toneladas
NAVARRETE SOSA PABLO MANUEL;31/1/2018;Yellow Fin + 20;1.748;2500.000;4370.000;B/P ALDO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
ESPINALES MACIAS JIMMY GEOVANNY;21/2/2018;Yellow Fin + 20;2.291;2400.000;5498.400;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
NAVARRETE SOSA PABLO MANUEL;21/2/2018;Yellow Fin + 20;5.748;2400.000;13795.200;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
ZUMBA PINCHA MARIO GONZALO;21/2/2018;Yellow Fin+20;0.793;2500.000;1982.500;COMERCIALIZACION;PESCADO DE TERCEROS YELLOW FIN;Toneladas
FALCONES ARIAS FREDD WILLIAM;21/2/2018;Yellow Fin + 20;2.203;2450.000;5397.350;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
MOREIRA  ACOSTA CESAR XAVIER;21/2/2018;Yellow Fin+20;10.296;2450.000;25225.200;COMERCIALIZACION;PESCADO DE TERCEROS YELLOW FIN;Toneladas
BARCIA PRADO XAVIER DANIEL;21/2/2018;Yellow Fin + 20;0.980;2450.000;2401.000;B/P LUCIA T - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
MOLINA PALMA LUIS ALBERTO;22/2/2018;Yellow Fin+20;9.998;2475.000;24745.050;COMERCIALIZACION;PESCADO DE TERCEROS YELLOW FIN;Toneladas
MOLINA PALMA LUIS ALBERTO;22/2/2018;Yellow Fin  3 - 4;0.956;1500.000;1434.000;B/P JOSELITO - DIR;PESCADO CAPTURADO YELLOW FIN;Toneladas
